e4cef79dc831	"KEYWORDS=dagster, airflow, data orchestration, developer productivity, asset-based approach, container native orchestration, data passing, event-driven execution, backfills, local development.

SUMMARY: This article discusses how data practitioners can choose between Dagster and Apache Airflow, two popular data orchestration tools. Dagster takes a radically different asset-based approach to orchestrating data compared to Airflow's task-based approach. Dagster is designed to make data teams more productive, with built-in tools for local development, testing, and debugging, as well as a declarative asset model for orchestrating data pipelines. The article highlights differences between the two tools in terms of their architecture, approach to data passing, event-driven execution, backfills, local development, and deployment management. Dagster offers a container native approach to orchestration and provides an asset-focused methodology for building and operating data pipelines, while Airflow's architecture is task-based and emphasizes imperative workflows. The article explains how Dagster's asset-centric approach makes it easier to integrate with other modern data stack tools, like DBT, Fivetran, and Airbyte, and offers a unified system for tracking dependencies at the asset level. In conclusion, Dagster is ideal for data teams looking to build and operate data assets, while Airflow is better suited for simple task-based workflows."
6bad1b1dbc36	"KEYWORDS=Python, structuring projects, modularity, best practices, naming conventions, version control, automated testing, dependency management, project folder structure, shared code organization. 

SUMMARY=This blog article, which is part three of a series, offers guidelines to data engineers new to Python on how to structure Python projects for optimal maintainability and scalability. It recommends modularity, naming conventions, version control, automated testing, dependency management, and shared code organization as best practices, and explains how to use a consistent folder structure to keep projects organized. The article also provides a demo of a data engineering project that incorporates these best practices, and highlights key files and subfolders typically found in a Python project."
26d3e97b8c11	"KEYWORDS=faster deploy, warm docker containers, serverless development, feedback loops, dagster cloud, remote environments, docker images, github action, dagster code deployment, pex, repeatability.

SUMMARY=This blog post by Shalabh Chaturvedi describes how they moved from using standard Docker images and builds for Dagster Cloud Serverless development, to a new fast deploy capability called pex. The post outlines the problems with using Docker images and how they analyzed and implemented a system for shipping code outside Docker images. Pex files are then introduced as an alternative to Docker images for repeatable and consistent environments. Using Pex files is faster and has increased deployment speed significantly compared to deployment time with Docker images. The article concludes with some additional optimizations made to the process and the benefits of using Pex files and their combination with Docker images.

"
e26681418e09	"KEYWORDS=fake GitHub stars, black market, Dagster, social proof, vanity metric, machine learning, spam detection, clustering, precision, recall.

SUMMARY: The blog post discusses the issue of fake GitHub stars and the black market around them, as they are considered a vanity metric and an indicator of social proof on the platform. The author shares their approach to identifying fake stars using the GitHub API, pyGithub, and unsupervised clustering techniques. They also mention the limitations of machine learning-based approaches due to spammers actively avoiding detection, and the importance of simple heuristics and human analysis in detecting fake accounts. The post includes an example case of a suspicious repository with a large number of suspected fake stars identified using these methods. Finally, the author acknowledges that the problem of fake accounts is continuously evolving, and there is a need to constantly adapt and refine detection methods."
e4aaf579cc8f	"SUMMARY: The article discusses the importance of partitioned data pipelines in building and operating efficient and cost-effective data pipelines. Partitioning helps to organize data computations and makes data pipelines performant and cost-efficient by letting operators operate on subsets of data. The article explains that partitioning also makes it easy to visualize and operate on bulk data, and that partitioned data pipelines naturally form a collection of miniature data pipelines. The article distinguishes between orchestrators like Airflow and data modeling tools like Dagster, which is capable of modeling partitioned data assets, as well as the partitioned dependencies between them. 

KEYWORDS: data pipelines, partitioning, performance, cost efficiency, data assets, orchestration, partitions, Dagster, Airflow, dependency, backfills"
e2fe65528a71	"SUMMARY: This text is a primer on Python packages and dependency management for data engineers and developers. It covers the basics of packages, modules, and imports, as well as how to manage dependencies using tools like pip and virtual environments. The article also compares the old way of managing dependencies through setup files to the newer approach using the Pyproject.toml file and highlights alternative tools like Poetry for dependency management.

KEYWORDS=Python packages, data engineers, developers, dagster, pip, virtual environments, Pyproject.toml, Poetry, dependency management, modules, imports, setup files, package dependencies."
36f7e601436b	KEYWORDS=migrating, dagster, airflow, data engineering, tooling, orchestration, software-defined assets, migration guide, tutorial, developer ergonomics. SUMMARY: The article discusses the advantages of migrating from Apache Airflow to Dagster, an open-source tool for data engineering teams that provides better orchestration, developer ergonomics and observability. The author provides a migration guide and tutorial, highlighting the benefits of Dagster's software-defined assets (SDAs), which make it easier to manage and execute pipelines. The article also provides examples of organizations that have successfully migrated from Airflow to Dagster, and suggests joining the growing Dagster community for additional support.
856394a05916	"SUMMARY=The Dagster Core team faced a problem: they wanted to skip the right code in GitHub by providing best-class support. To build this support, they wondered if they could create a Slack bot based on technology that could answer basic technical questions. They set out on a journey to figure out if they could use OpenAI's GPT-3 and build a bot that could answer basic technical questions about Dagster. In this text, we read about their process of fine-tuning GPT-3, teaching GPT-3 technical details about Dagster, constructing prompts, utilizing Langchain, creating a search index, and applying Github repo. 

KEYWORDS=Dagster, GitHub, Slack, OpenAI, GPT-3, Langchain, search index, markdown files, vector space search, software-defined assets."
f3a86de9d47b	"SUMMARY: The text explains how to migrate ETL (Extract Transform Load) scripts to a DAGster pipeline using software-defined assets. It discusses the challenges of ETL pipelines, such as complexity, maintenance, scheduling, failures, and testing, and offers solutions to these problems by using DAGster's built-in functionalities like retry policy, freshness policy, and IO manager. The article highlights the benefits of using DAGster, such as modularity, abstraction, and increased productivity, and provides a step-by-step guide on how to migrate ETL scripts to DAGster using Python code examples.

KEYWORDS: ETL script, software-defined assets, DAGster, pipeline, extract, transform, load, Python scripts, dependencies, reliability, testing, modularization, abstraction, IO manager, retries, freshness policy, storage, business logic."
85bd5fa6d707	"SUMMARY: The text describes the concept of declarative asset-based scheduling and how it is used in data pipelines. It introduces Dagster, a data pipelining tool that thinks in terms of materializing data assets and applies freshness policies to keep data up-to-date. The approach employs a graph of data assets, and the system automatically schedules asset materializations to avoid unnecessary computation. The article also includes a discussion of asset freshness policies, granular versioning, and asset reconciliation.

KEYWORDS: declarative scheduling, data assets, Dagster, freshness policies, versioning, materialization, asset reconciliation, data pipelines, upstream data changes, orchestrators."
